person1_name,person1_dob,person1_tob,person1_pob,person1_moon_sign,person1_nakshatra,person2_name,person2_dob,person2_tob,person2_pob,person2_moon_sign,person2_nakshatra,varna_score,vashya_score,tara_score,yoni_score,graha_maitri_score,gana_score,bhakoot_score,nadi_score,total_score,compatible
Neymar,"February 05, 1992",02:15:00,Mogi das Cruzes,Aquarius,Dhanishta,Lorenzo Insigne,"June 04, 1991",12:00:00,Naples,Aquarius,Dhanishta,1,2,3,4,5,6,7,0,28,1
About Dan Christian/ Who is Dan Christian ?,"May 4, 1983",12:00:00,camperdown,Capricorn,Uttara Ashadha,Mehtab Hossain,"October 13, 1982",12:00:00,Calcutta,Leo,Magha,0,0,1,3,0,0,0,0,4,0
About Saurabh Kumar/ Who is Saurabh Kumar ?,"May 1, 1993",12:00:00,Baghpat,Leo,Magha,Andrew Luck,"September 12, 1989",00:00:00,Washington D.C.,Capricorn,Uttara Ashadha,1,0,1,3,0,0,0,0,5,0
About Kc Cariappa/ Who is Kc Cariappa ?,"April 13, 1994",12:00:00,Bangalore,Aries,Ashwini,Neil Broom,"November 20, 1983",00:00:00,Christchurch,Aries,Ashwini,1,2,3,4,5,6,7,0,28,1
About Dawid Malan/ Who is Dawid Malan ?,"September 3, 1987",12:00:00,London,Sagittarius,Mula,Yograj Singh,"March 25, 1958",12:00:00,Ludhiana,Taurus,Krittika,1,1,1,3,0,6,0,8,20,1
About Pv Sindhu/ Who is Pv Sindhu ?,"July 5, 1995",12:00:00,Hyderabad,Virgo,Uttara Phalguni,Daniele De Rossi,"July 24, 1983",12:00:00,Rome,Capricorn,Uttara Ashadha,1,1,3,3,4,6,0,8,26,1
M S Dhoni,"July 07, 1981",11:15:00,Ranchi,Virgo,Uttara Phalguni,Mehtab Hossain,"October 13, 1982",12:00:00,Calcutta,Leo,Magha,0,0,1,2,4,0,0,8,15,0
M S Dhoni,"July 07, 1981",11:15:00,Ranchi,Virgo,Uttara Phalguni,Eric Abidal,"September 11, 1979",18:25:00,Lyons,Taurus,Krittika,1,1,3,2,5,0,0,8,20,1
About Sheldon Cottrell/ Who is Sheldon Cottrell ?,"August 19, 1989",12:00:00,jamaica,Pisces,Purva Bhadrapada,About Kc Cariappa/ Who is Kc Cariappa ?,"April 13, 1994",12:00:00,Bangalore,Aries,Ashwini,1,1,1,3,5,5,0,0,16,0
Mario Balotelli,"August 12, 1990",12:00:00,Palermo,Aries,Ashwini,Deepak Thakur,"December 28, 1980",12:00:00,Bhamowal,Virgo,Uttara Phalguni,1,1,1,2,0,6,0,0,11,0
About Alex Carey/ Who is Alex Carey ?,"August 27, 1991",12:00:00,loxton,Aquarius,Dhanishta,Jim Jackson,"October 14, 1970",10:25:59,"83 W 32, 41 N 39",Pisces,Purva Bhadrapada,0,1,1,4,3,0,0,8,17,0
Eric Abidal,"September 11, 1979",18:25:00,Lyons,Taurus,Krittika,Roy Hodgson,"August 09, 1947",12:00:00,Croydon,Aries,Ashwini,0,2,1,2,3,1,0,8,17,0
Peter Judge,"October 10, 1959",09:53:59,"71 W 4, 42 N 21",Capricorn,Uttara Ashadha,Phil Foden,"May 28, 2000",00:00:00,Manchester,Aquarius,Dhanishta,1,1,1,3,5,0,0,8,19,1
About Finn Allen/ Who is Finn Allen ?,"April 22, 1999",12:00:00,Auckland,Gemini,Mrigashira,Michael Nobbs,"January 04, 1954",12:00:00,Australian Alps,Sagittarius,Mula,0,2,1,3,0,1,7,8,22,1
About Mohit Sharma/ Who is Mohit Sharma ?,"December 19, 1991",12:00:00,Delhi,Taurus,Krittika,Raju Gaikwad,"September 25, 1990",12:00:00,Mumbai,Scorpio,Vishakha,0,0,1,0,3,6,7,0,17,0
R Ashwin,"September 17, 1986",12:00:00,Madras Tamilnadu,Aquarius,Dhanishta,Gabriel Paletta,"February 15, 1986",12:00:00,"Longchamps, Buenos Aires, Argentina",Aries,Ashwini,0,1,1,3,0,1,7,8,21,1
About Riley Meredith/ Who is Riley Meredith ?,"June 21, 1996",12:00:00,Hobart,Leo,Magha,Sarwanjit Singh,"July 03, 1988",12:00:00,Ludhiana,Aquarius,Dhanishta,1,0,1,3,0,6,7,8,26,1
About Mohammed Azharuddeen/ Who is Mohammed Azharuddeen ?,"March 22, 1994",12:00:00,Thalangara,Gemini,Mrigashira,Roy Hodgson,"August 09, 1947",12:00:00,Croydon,Aries,Ashwini,0,1,1,2,0,6,7,8,25,1
About Venkatesh Iyer/ Who is Venkatesh Iyer ?,"December 25, 1994",12:00:00,Indore,Virgo,Uttara Phalguni,Akanksha Singh,"July 30, 1990",12:00:00,Varanasi,Libra,Chitra,1,2,1,0,5,0,0,8,17,0
About Kartik Tyagi/ Who is Kartik Tyagi ?,"November 8, 2000",12:00:00,Hapur,Pisces,Purva Bhadrapada,Zaheer Khan,"October 07, 1978",12:00:00,Shrirampur,Scorpio,Vishakha,1,0,3,2,5,0,0,8,19,1
About Venkatesh Iyer/ Who is Venkatesh Iyer ?,"December 25, 1994",12:00:00,Indore,Virgo,Uttara Phalguni,Ishant Sharma,"September 02, 1988",12:00:00,Delhi,Taurus,Krittika,1,1,3,2,5,0,0,8,20,1
About Priyam Garg/ Who is Priyam Garg ?,"November 30, 2000",12:00:00,Meerut,Capricorn,Uttara Ashadha,About Jhye Richardson/ Who is Jhye Richardson ?,"September 20, 1996",12:00:00,murdoch,Scorpio,Vishakha,0,0,1,2,0,0,7,0,10,0
About Tom Banton/ Who is Tom Banton ?,"November 11, 1998",12:00:00,Chiltern Hills,Cancer,Punarvasu,About Yashasvi Jaiswal/ Who is Yashasvi Jaiswal ?,"December 28, 2001",12:00:00,Surianwan,Taurus,Krittika,1,1,1,2,0,1,7,8,21,1
About Ravi Bishnoi/ Who is Ravi Bishnoi ?,"September 5, 2000",12:00:00,Jodhpur,Scorpio,Vishakha,Salvatore Sirigu,"January 12, 1987",12:00:00,"Nuoro, Italy",Taurus,Krittika,1,0,1,0,3,6,7,0,18,1
About Akash Singh/ Who is Akash Singh ?,"April 26, 2002",12:00:00,Bharatpur,Libra,Chitra,Sreejesh Ravindran,"May 08, 1988",12:00:00,Kumarapuram,Capricorn,Uttara Ashadha,0,1,1,2,5,0,7,8,24,1
About Yudhvir Charak/ Who is Yudhvir Charak ?,"December 13, 1997",12:00:00,Jammu,Taurus,Krittika,About R Sai Kishore/ Who is R Sai Kishore ?,"November 6, 1996",12:00:00,Chennai,Leo,Magha,0,0,1,3,0,6,7,0,17,0
About Yashasvi Jaiswal/ Who is Yashasvi Jaiswal ?,"December 28, 2001",12:00:00,Surianwan,Taurus,Krittika,Robin Roberts,"September 30, 1926",11:44:59,"89 W 39, 39 N 47",Cancer,Punarvasu,0,1,1,3,0,1,7,8,21,1
About Jhye Richardson/ Who is Jhye Richardson ?,"September 20, 1996",12:00:00,murdoch,Scorpio,Vishakha,Shivendra Singh,"June 09, 1983",12:00:00,Gwalior,Aries,Ashwini,1,0,1,2,5,1,0,8,18,1
About Sandeep Bavanaka/ Who is Sandeep Bavanaka ?,"April 25, 1992",12:00:00,Hyderabad,Capricorn,Uttara Ashadha,Ignazio Abate,"November 12, 1986",12:00:00,"Sant''Agata de'' Goti, Italy",Pisces,Purva Bhadrapada,0,1,1,3,3,6,7,8,29,1
Brian Hill,"September 19, 1947",04:08:59,"74 W 9, 40 N 43",Libra,Chitra,Justin Ryan Simpson,"August 06, 1988",23:46:00,"118 W 29, 34 N 0",Taurus,Krittika,0,1,1,0,5,6,0,8,21,1
About Jagadeesha Suchith/ Who is Jagadeesha Suchith ?,"January 16, 1994",12:00:00,Mysore,Aquarius,Dhanishta,Gurbaj Singh,"August 09, 1988",12:00:00,Jalandhar,Gemini,Mrigashira,1,2,3,2,4,1,0,0,13,0
Raju Gaikwad,"September 25, 1990",12:00:00,Mumbai,Scorpio,Vishakha,Sarwanjit Singh,"July 03, 1988",12:00:00,Ludhiana,Aquarius,Dhanishta,1,0,1,2,0,6,7,8,25,1
About Virat Singh/ Who is Virat Singh ?,"December 8, 1997",12:00:00,Jamshedpur,Pisces,Purva Bhadrapada,About Kyle Jamieson/ Who is Kyle Jamieson ?,"December 30, 1994",12:00:00,Auckland,Scorpio,Vishakha,1,0,3,2,5,0,0,8,19,1
About C Hari Nishanth/ Who is C Hari Nishanth ?,"August 16, 1996",13:00:00,Chennai,Leo,Magha,Roy Hodgson,"August 09, 1947",12:00:00,Croydon,Aries,Ashwini,1,0,3,3,5,1,0,8,21,1
About Lukman Meriwala/ Who is Lukman Meriwala ?,"December 11, 1991",12:00:00,Vadodara,Capricorn,Uttara Ashadha,About Marco Jansen/ Who is Marco Jansen ?,"May 1, 2000",12:00:00,klerksdorp,Pisces,Purva Bhadrapada,0,1,1,3,3,6,7,8,29,1
Diego Maradona,"October 30, 1960",07:05:00,Buenos Aires,Aquarius,Dhanishta,Ciro Immobile,"February 20, 1990",12:00:00,"Torre Annunziata, Italy",Sagittarius,Mula,0,2,1,3,3,6,7,8,30,1
About Josh Philippe/ Who is Josh Philippe ?,"June 1, 1997",12:00:00,Subiaco,Pisces,Purva Bhadrapada,Chris Miller,"August 09, 1965",09:36:59,"117 W 45, 34 N 3",Sagittarius,Mula,1,1,1,2,5,0,7,0,17,0
Salman Khan-1,"December 27, 1965",09:30:00,Mumbai,Capricorn,Uttara Ashadha,About Saurabh Kumar/ Who is Saurabh Kumar ?,"May 1, 1993",12:00:00,Baghpat,Leo,Magha,0,0,1,2,0,0,0,0,3,0
About Arjun Tendulkar/ Who is Arjun Tendulkar ?,"September 24, 1999",12:00:00,Mumbai,Aquarius,Dhanishta,Rahul Dravid,"January 11, 1973",10:58:00,Indore,Pisces,Purva Bhadrapada,0,1,1,4,3,0,0,8,17,0
Parupalli Kashyap,"September 08, 1986",12:00:00,Hyderabad,Libra,Chitra,Thiago Motta,"August 28, 1982",12:00:00,"So Bernardo do Campo, Sao Paulo, Brazil",Sagittarius,Mula,0,2,1,3,0,6,7,8,27,1
About Vishnu Vinod/ Who is Vishnu Vinod ?,"December 2, 1993",12:00:00,Thirumangalam,Gemini,Mrigashira,Virender Sehwag,"October 20, 1978",02:45:00,Delhi,Taurus,Krittika,0,1,1,3,5,1,0,8,19,1
Zaheer Khan,"October 07, 1978",12:00:00,Shrirampur,Scorpio,Vishakha,Sardara Singh,"July 15, 1986",12:00:00,Sant Nagar,Libra,Chitra,1,0,1,4,3,6,0,8,23,1
About Tim Seifert/ Who is Tim Seifert ?,"December 12, 1994",12:00:00,Whangarei,Pisces,Purva Bhadrapada,Kelly Marie Miller,"September 16, 1978",07:40:00,"92 W 28, 44 N 0",Aquarius,Dhanishta,1,1,1,4,3,0,0,8,18,1
Kelly Marie Miller,"September 16, 1978",07:40:00,"92 W 28, 44 N 0",Aquarius,Dhanishta,Gurbaj Singh,"August 09, 1988",12:00:00,Jalandhar,Gemini,Mrigashira,1,2,3,3,4,1,0,0,14,0
About Kuldip Yadav/ Who is Kuldip Yadav ?,"December 14, 1994",12:00:00,Kanpur,Aries,Ashwini,About Harishankar Reddy/ Who is Harishankar Reddy ?,"June 2, 1998",12:00:00,Rayachoti,Leo,Magha,1,0,3,3,5,1,0,8,21,1
About Ks Bharat/ Who is Ks Bharat ?,"October 3, 1993",12:00:00,Vishakhapatnam,Aries,Ashwini,About Utkarsh Singh/ Who is Utkarsh Singh ?,"May 7, 1998",12:00:00,Ranchi,Virgo,Uttara Phalguni,1,1,1,2,0,6,0,0,11,0
About Virendar Sehwag/ Who is Virendar Sehwag ?,"October 20, 1978",02:45:00,Delhi,Taurus,Krittika,About Daniel Sams/ Who is Daniel Sams ?,"October 27, 1992",12:00:00,Milperra,Libra,Chitra,1,1,1,0,5,6,0,8,22,1
About Alex Carey/ Who is Alex Carey ?,"August 27, 1991",12:00:00,loxton,Aquarius,Dhanishta,M S Dhoni,"July 07, 1981",11:15:00,Ranchi,Virgo,Uttara Phalguni,0,2,1,2,4,0,0,8,17,0
Virender Sehwag,"October 20, 1978",02:45:00,Delhi,Taurus,Krittika,Mattia Perin,"November 10, 1992",12:00:00,Latina,Aries,Ashwini,0,2,1,2,3,1,0,8,17,0
About Sheldon Cottrell/ Who is Sheldon Cottrell ?,"August 19, 1989",12:00:00,jamaica,Pisces,Purva Bhadrapada,About Ishan Porel/ Who is Ishan Porel ?,"September 5, 1998",12:00:00,Chinsura,Aquarius,Dhanishta,1,1,1,4,3,0,0,8,18,1
Gabriel Paletta,"February 15, 1986",12:00:00,"Longchamps, Buenos Aires, Argentina",Aries,Ashwini,Mattia De Sciglio,"October 20, 1992",12:00:00,Milan,Cancer,Punarvasu,0,1,1,2,4,6,7,0,21,1
Virat Kohli,"November 05, 1988",10:28:00,Delhi,Virgo,Uttara Phalguni,About Praveen Dubey/ Who is Praveen Dubey ?,"July 1, 1993",12:00:00,Azamgarh,Scorpio,Vishakha,0,0,1,0,0,0,7,8,16,0
About Sheldon Cottrell/ Who is Sheldon Cottrell ?,"August 19, 1989",12:00:00,jamaica,Pisces,Purva Bhadrapada,About Kartik Tyagi/ Who is Kartik Tyagi ?,"November 8, 2000",12:00:00,Hapur,Pisces,Purva Bhadrapada,1,2,3,4,5,6,7,0,28,1
Virender Sehwag,"October 20, 1978",02:45:00,Delhi,Taurus,Krittika,Jose Brasa,"August 22, 1951",12:00:00,Spanish,Aries,Ashwini,0,2,1,2,3,1,0,8,17,0
Peter Judge,"October 10, 1959",09:53:59,"71 W 4, 42 N 21",Capricorn,Uttara Ashadha,Lance Armstrong,"September 18, 1971",12:00:00,Plano,Leo,Magha,0,0,1,3,0,0,0,0,4,0
About Sanjay Yadav/ Who is Sanjay Yadav ?,"May 10, 1995",12:00:00,Gorakhpur,Leo,Magha,About Arjun Tendulkar/ Who is Arjun Tendulkar ?,"September 24, 1999",12:00:00,Mumbai,Aquarius,Dhanishta,1,0,1,2,0,6,7,8,25,1
About Sheldon Cottrell/ Who is Sheldon Cottrell ?,"August 19, 1989",12:00:00,jamaica,Pisces,Purva Bhadrapada,About Pv Sindhu/ Who is Pv Sindhu ?,"July 5, 1995",12:00:00,Hyderabad,Virgo,Uttara Phalguni,1,1,1,2,0,6,7,0,18,1
About Bhagath Varma/ Who is Bhagath Varma ?,"September 21, 1998",12:00:00,Chennai,Virgo,Uttara Phalguni,Gurbaj Singh,"August 09, 1988",12:00:00,Jalandhar,Gemini,Mrigashira,1,2,1,3,5,5,7,8,32,1
About Venkatesh Iyer/ Who is Venkatesh Iyer ?,"December 25, 1994",12:00:00,Indore,Virgo,Uttara Phalguni,Sachin Tendulkar,"April 24, 1973",14:25:00,Mumbai,Sagittarius,Mula,0,2,1,3,0,0,7,0,13,0
Manoj Kumar Boxer,"December 10, 1986",12:00:00,Kaithal,Pisces,Purva Bhadrapada,Phil Foden,"May 28, 2000",00:00:00,Manchester,Aquarius,Dhanishta,1,1,1,4,3,0,0,8,18,1
Peter Judge,"October 10, 1959",09:53:59,"71 W 4, 42 N 21",Capricorn,Uttara Ashadha,Daniele De Rossi,"July 24, 1983",12:00:00,Rome,Capricorn,Uttara Ashadha,1,2,3,4,5,6,7,0,28,1
Doug Smith,"June 21, 1944",12:09:59,"79 W 23, 43 N 39",Gemini,Mrigashira,Parupalli Kashyap,"September 08, 1986",12:00:00,Hyderabad,Libra,Chitra,1,2,3,3,5,1,0,0,15,0
Peter Judge,"October 10, 1959",09:53:59,"71 W 4, 42 N 21",Capricorn,Uttara Ashadha,Ignazio Abate,"November 12, 1986",12:00:00,"Sant''Agata de'' Goti, Italy",Pisces,Purva Bhadrapada,0,1,1,3,3,6,7,8,29,1
About Ks Bharat/ Who is Ks Bharat ?,"October 3, 1993",12:00:00,Vishakhapatnam,Aries,Ashwini,Sarwanjit Singh,"July 03, 1988",12:00:00,Ludhiana,Aquarius,Dhanishta,1,1,1,2,0,1,7,8,21,1
Sachin Tendulkar,"April 24, 1973",14:25:00,Mumbai,Sagittarius,Mula,Dhyan Chand,"August 29, 1905",02:00:00,Allahabad,Cancer,Punarvasu,0,1,1,3,4,1,0,0,10,0
About Sanjay Yadav/ Who is Sanjay Yadav ?,"May 10, 1995",12:00:00,Gorakhpur,Leo,Magha,V V S Laxman,"November 01, 1974",10:26:23,Hyderabad,Aries,Ashwini,1,0,3,3,5,1,0,8,21,1
About Daniel Sams/ Who is Daniel Sams ?,"October 27, 1992",12:00:00,Milperra,Libra,Chitra,About Tim Seifert/ Who is Tim Seifert ?,"December 12, 1994",12:00:00,Whangarei,Pisces,Purva Bhadrapada,0,1,1,2,0,0,0,8,12,0
About Akshar Patel/ Who is Akshar Patel ?,"January 20, 1994",12:00:00,Anand,Aries,Ashwini,V V S Laxman,"November 01, 1974",10:26:23,Hyderabad,Aries,Ashwini,1,2,3,4,5,6,7,0,28,1
About Virendar Sehwag/ Who is Virendar Sehwag ?,"October 20, 1978",02:45:00,Delhi,Taurus,Krittika,Jose Brasa,"August 22, 1951",12:00:00,Spanish,Aries,Ashwini,0,2,1,3,3,1,0,8,18,1
About Priyam Garg/ Who is Priyam Garg ?,"November 30, 2000",12:00:00,Meerut,Capricorn,Uttara Ashadha,About Ishan Porel/ Who is Ishan Porel ?,"September 5, 1998",12:00:00,Chinsura,Aquarius,Dhanishta,1,1,1,3,5,0,0,8,19,1
About Lukman Meriwala/ Who is Lukman Meriwala ?,"December 11, 1991",12:00:00,Vadodara,Capricorn,Uttara Ashadha,About Ishan Porel/ Who is Ishan Porel ?,"September 5, 1998",12:00:00,Chinsura,Aquarius,Dhanishta,1,1,1,3,5,0,0,8,19,1
Diego Maradona,"October 30, 1960",07:05:00,Buenos Aires,Aquarius,Dhanishta,Jim Jackson,"October 14, 1970",10:25:59,"83 W 32, 41 N 39",Pisces,Purva Bhadrapada,0,1,1,4,3,0,0,8,17,0
About Daniel Sams/ Who is Daniel Sams ?,"October 27, 1992",12:00:00,Milperra,Libra,Chitra,Yograj Singh,"March 25, 1958",12:00:00,Ludhiana,Taurus,Krittika,0,1,1,0,5,6,0,8,21,1
Brian Hill,"September 19, 1947",04:08:59,"74 W 9, 40 N 43",Libra,Chitra,Drew Brees,"January 15, 1979",00:00:00,Austin,Cancer,Punarvasu,0,1,1,2,0,1,7,8,20,1
About Ravi Bishnoi/ Who is Ravi Bishnoi ?,"September 5, 2000",12:00:00,Jodhpur,Scorpio,Vishakha,Sreejesh Ravindran,"May 08, 1988",12:00:00,Kumarapuram,Capricorn,Uttara Ashadha,1,0,1,3,0,0,7,0,12,0
Roy Hodgson,"August 09, 1947",12:00:00,Croydon,Aries,Ashwini,Danish Mujtaba,"December 20, 1988",12:00:00,Allahabad,Aries,Ashwini,1,2,3,4,5,6,7,0,28,1
Gautam Gambhir,"October 14, 1981",12:00:00,Delhi,Aries,Ashwini,V. R. Raghunath,"November 01, 1988",12:00:00,Kodagu,Cancer,Punarvasu,0,1,1,2,4,6,7,0,21,1
Virat Kohli,"November 05, 1988",10:28:00,Delhi,Virgo,Uttara Phalguni,Yuvraj Walmiki,"November 25, 1990",12:00:00,Mumbai,Aquarius,Dhanishta,1,2,1,2,4,0,0,8,18,1
Marco Parolo,"January 25, 1985",12:00:55,"Gallarate, Italy",Pisces,Purva Bhadrapada,Sardara Singh,"July 15, 1986",12:00:00,Sant Nagar,Libra,Chitra,1,1,1,2,0,0,0,8,13,0
About Jagadeesha Suchith/ Who is Jagadeesha Suchith ?,"January 16, 1994",12:00:00,Mysore,Aquarius,Dhanishta,Shivendra Singh,"June 09, 1983",12:00:00,Gwalior,Aries,Ashwini,0,1,1,3,0,1,7,8,21,1
Virat Kohli,"November 05, 1988",10:28:00,Delhi,Virgo,Uttara Phalguni,Sardara Singh,"July 15, 1986",12:00:00,Sant Nagar,Libra,Chitra,1,2,1,0,5,0,0,8,17,0
Sachin Tendulkar,"April 24, 1973",14:25:00,Mumbai,Sagittarius,Mula,Justin Ryan Simpson,"August 06, 1988",23:46:00,"118 W 29, 34 N 0",Taurus,Krittika,1,1,1,3,0,6,0,8,20,1
About Sandeep Bavanaka/ Who is Sandeep Bavanaka ?,"April 25, 1992",12:00:00,Hyderabad,Capricorn,Uttara Ashadha,Gurbaj Singh,"August 09, 1988",12:00:00,Jalandhar,Gemini,Mrigashira,1,1,1,0,4,5,0,8,20,1
Salman Khan-1,"December 27, 1965",09:30:00,Mumbai,Capricorn,Uttara Ashadha,About Kyle Jamieson/ Who is Kyle Jamieson ?,"December 30, 1994",12:00:00,Auckland,Scorpio,Vishakha,0,0,1,2,0,0,7,0,10,0
About Josh Philippe/ Who is Josh Philippe ?,"June 1, 1997",12:00:00,Subiaco,Pisces,Purva Bhadrapada,Gabriel Paletta,"February 15, 1986",12:00:00,"Longchamps, Buenos Aires, Argentina",Aries,Ashwini,1,1,1,3,5,5,0,0,16,0
Zaheer Khan,"October 07, 1978",12:00:00,Shrirampur,Scorpio,Vishakha,Antonio Candreva,"February 28, 1987",12:00:00,Rome,Aquarius,Dhanishta,1,0,1,3,0,6,7,8,26,1
About Abdul Samad/ Who is Abdul Samad ?,"October 28, 2001",12:00:00,Kalakote,Aquarius,Dhanishta,Alessio Cerci,"July 23, 1987",12:00:00,"Velletri, Italy",Gemini,Mrigashira,1,2,3,2,4,1,0,0,13,0
Parupalli Kashyap,"September 08, 1986",12:00:00,Hyderabad,Libra,Chitra,Antonio Cassano,"July 12, 1982",12:00:00,Bari,Pisces,Purva Bhadrapada,0,1,1,3,0,0,0,8,13,0
About Arjun Tendulkar/ Who is Arjun Tendulkar ?,"September 24, 1999",12:00:00,Mumbai,Aquarius,Dhanishta,Phil Jackson,"September 17, 1945",17:39:59,"112 W 43, 46 N 22",Capricorn,Uttara Ashadha,0,1,1,3,5,0,0,8,18,1
About Dan Christian/ Who is Dan Christian ?,"May 4, 1983",12:00:00,camperdown,Capricorn,Uttara Ashadha,R Ashwin,"September 17, 1986",12:00:00,Madras Tamilnadu,Aquarius,Dhanishta,1,1,1,3,5,0,0,8,19,1
Yograj Singh,"March 25, 1958",12:00:00,Ludhiana,Taurus,Krittika,Yuvraj Walmiki,"November 25, 1990",12:00:00,Mumbai,Aquarius,Dhanishta,1,1,1,2,5,6,7,8,31,1
About Saurabh Kumar/ Who is Saurabh Kumar ?,"May 1, 1993",12:00:00,Baghpat,Leo,Magha,Red Smith,"September 25, 1905",06:15:00,"88 W 1, 44 N 29",Cancer,Punarvasu,0,0,1,0,5,1,0,8,15,0
Kelly Marie Miller,"September 16, 1978",07:40:00,"92 W 28, 44 N 0",Aquarius,Dhanishta,Sreejesh Ravindran,"May 08, 1988",12:00:00,Kumarapuram,Capricorn,Uttara Ashadha,0,1,1,3,5,0,0,8,18,1
M S Dhoni,"July 07, 1981",11:15:00,Ranchi,Virgo,Uttara Phalguni,Dhyan Chand,"August 29, 1905",02:00:00,Allahabad,Cancer,Punarvasu,0,1,1,3,1,5,7,0,18,1
About Alex Carey/ Who is Alex Carey ?,"August 27, 1991",12:00:00,loxton,Aquarius,Dhanishta,About Anuj Rawat/ Who is Anuj Rawat ?,"October 17, 1999",12:00:00,Ramnagar,Sagittarius,Mula,0,2,1,3,3,6,7,8,30,1
About Saurabh Kumar/ Who is Saurabh Kumar ?,"May 1, 1993",12:00:00,Baghpat,Leo,Magha,Drew Brees,"January 15, 1979",00:00:00,Austin,Cancer,Punarvasu,0,0,1,0,5,1,0,8,15,0
Kelly Marie Miller,"September 16, 1978",07:40:00,"92 W 28, 44 N 0",Aquarius,Dhanishta,Shivendra Singh,"June 09, 1983",12:00:00,Gwalior,Aries,Ashwini,0,1,1,3,0,1,7,8,21,1
About Mohammed Azharuddeen/ Who is Mohammed Azharuddeen ?,"March 22, 1994",12:00:00,Thalangara,Gemini,Mrigashira,About Kuldip Yadav/ Who is Kuldip Yadav ?,"December 14, 1994",12:00:00,Kanpur,Aries,Ashwini,0,1,1,2,0,6,7,8,25,1
Neil Broom,"November 20, 1983",00:00:00,Christchurch,Aries,Ashwini,Eric Abidal,"September 11, 1979",18:25:00,Lyons,Taurus,Krittika,1,2,1,3,3,1,0,8,19,1
About Alex Carey/ Who is Alex Carey ?,"August 27, 1991",12:00:00,loxton,Aquarius,Dhanishta,Akanksha Singh,"July 30, 1990",12:00:00,Varanasi,Libra,Chitra,1,2,3,2,5,6,0,0,19,1
About Mohit Sharma/ Who is Mohit Sharma ?,"December 19, 1991",12:00:00,Delhi,Taurus,Krittika,M S Dhoni,"July 07, 1981",11:15:00,Ranchi,Virgo,Uttara Phalguni,1,1,3,3,5,0,0,8,21,1
About Bhagath Varma/ Who is Bhagath Varma ?,"September 21, 1998",12:00:00,Chennai,Virgo,Uttara Phalguni,Marco Parolo,"January 25, 1985",12:00:55,"Gallarate, Italy",Pisces,Purva Bhadrapada,0,1,1,3,0,6,7,0,18,1
About Mohit Sharma/ Who is Mohit Sharma ?,"December 19, 1991",12:00:00,Delhi,Taurus,Krittika,Parupalli Kashyap,"September 08, 1986",12:00:00,Hyderabad,Libra,Chitra,1,1,1,0,5,6,0,8,22,1
Ishant Sharma,"September 02, 1988",12:00:00,Delhi,Taurus,Krittika,Matteo Darmian,"December 02, 1989",12:00:00,"Legnano, Italy",Capricorn,Uttara Ashadha,1,2,3,2,5,0,0,0,13,0
Ishant Sharma,"September 02, 1988",12:00:00,Delhi,Taurus,Krittika,Jose Brasa,"August 22, 1951",12:00:00,Spanish,Aries,Ashwini,0,2,1,2,3,1,0,8,17,0
Neil Broom,"November 20, 1983",00:00:00,Christchurch,Aries,Ashwini,Jose Brasa,"August 22, 1951",12:00:00,Spanish,Aries,Ashwini,1,2,3,4,5,6,7,0,28,1
About Bhagath Varma/ Who is Bhagath Varma ?,"September 21, 1998",12:00:00,Chennai,Virgo,Uttara Phalguni,Sreejesh Ravindran,"May 08, 1988",12:00:00,Kumarapuram,Capricorn,Uttara Ashadha,1,1,3,3,4,6,0,8,26,1
About Venkatesh Iyer/ Who is Venkatesh Iyer ?,"December 25, 1994",12:00:00,Indore,Virgo,Uttara Phalguni,About Bhagath Varma/ Who is Bhagath Varma ?,"September 21, 1998",12:00:00,Chennai,Virgo,Uttara Phalguni,1,2,3,4,5,6,7,0,28,1
Mehtab Hossain,"October 13, 1982",12:00:00,Calcutta,Leo,Magha,V. R. Raghunath,"November 01, 1988",12:00:00,Kodagu,Cancer,Punarvasu,0,0,1,0,5,1,0,8,15,0
About Lalith Yadav/ Who is Lalith Yadav ?,"January 3, 1997",12:00:00,Delhi,Libra,Chitra,Thiago Motta,"August 28, 1982",12:00:00,"So Bernardo do Campo, Sao Paulo, Brazil",Sagittarius,Mula,0,2,1,3,0,6,7,8,27,1
About Finn Allen/ Who is Finn Allen ?,"April 22, 1999",12:00:00,Auckland,Gemini,Mrigashira,Yuvraj Walmiki,"November 25, 1990",12:00:00,Mumbai,Aquarius,Dhanishta,1,2,3,3,4,1,0,0,14,0
About Riley Meredith/ Who is Riley Meredith ?,"June 21, 1996",12:00:00,Hobart,Leo,Magha,Sardara Singh,"July 15, 1986",12:00:00,Sant Nagar,Libra,Chitra,1,0,1,2,0,6,7,8,25,1
Manoj Kumar Boxer,"December 10, 1986",12:00:00,Kaithal,Pisces,Purva Bhadrapada,Roy Hodgson,"August 09, 1947",12:00:00,Croydon,Aries,Ashwini,1,1,1,2,5,5,0,0,15,0
Peter Judge,"October 10, 1959",09:53:59,"71 W 4, 42 N 21",Capricorn,Uttara Ashadha,Salvatore Sirigu,"January 12, 1987",12:00:00,"Nuoro, Italy",Taurus,Krittika,1,2,3,3,5,0,0,0,14,0
About Jhye Richardson/ Who is Jhye Richardson ?,"September 20, 1996",12:00:00,murdoch,Scorpio,Vishakha,Ciro Immobile,"February 20, 1990",12:00:00,"Torre Annunziata, Italy",Sagittarius,Mula,1,0,1,3,5,6,0,8,24,1
